ID,Citta',Via,FondoStradale,Pavimentazione,Illuminazione,Coordinate
3880863,Roma,PIAZZA PIER CARLO TALENTI,Asciutto,Asfaltata,Ore Diurne,"(12,54765,41,94407)"
3880863,Roma,PIAZZA PIER CARLO TALENTI,Asciutto,Asfaltata,Ore Diurne,"(12,54765,41,94407)"
3880876,Roma,CIRCONVALLAZIONE AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12,42821,41,89709)"
3880876,Roma,CIRCONVALLAZIONE AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12,42821,41,89709)"
3880876,Roma,CIRCONVALLAZIONE AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12,42821,41,89709)"
3880876,Roma,CIRCONVALLAZIONE AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12,42821,41,89709)"
3880880,Roma,PIAZZA DI PORTA MAGGIORE,Asciutto,Asfaltata,Ore Diurne,"(12,5139,41,89129)"
3880880,Roma,PIAZZA DI PORTA MAGGIORE,Asciutto,Asfaltata,Ore Diurne,"(12,5139,41,89129)"
3880896,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12,62517,41,82735)"
3880896,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12,62517,41,82735)"
3880896,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12,62517,41,82735)"
3880896,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12,62517,41,82735)"
3880896,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12,62517,41,82735)"
3880896,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12,62517,41,82735)"
3880935,Roma,VIA MERULANA,Asciutto,Asfaltata,Ore Diurne,"(12,50455,41,88744)"
3880935,Roma,VIA MERULANA,Asciutto,Asfaltata,Ore Diurne,"(12,50455,41,88744)"
3880957,Roma,VIA MARMORATA,Asciutto,Asfaltata,Sufficiente,"(12,4784,41,87981)"
3880957,Roma,VIA MARMORATA,Asciutto,Asfaltata,Sufficiente,"(12,4784,41,87981)"
3880993,Roma,PIAZZA DELLA LIBERTA',Asciutto,Asfaltata,Sufficiente,"(12,47084,41,90884)"
3880993,Roma,PIAZZA DELLA LIBERTA',Asciutto,Asfaltata,Sufficiente,"(12,47084,41,90884)"
3880993,Roma,PIAZZA DELLA LIBERTA',Asciutto,Asfaltata,Sufficiente,"(12,47084,41,90884)"
3881018,Roma,LUNGOTEVERE DEI SANGALLO,Bagnato (pioggia),Strada pavimentata dissestata,Sufficiente,"(12,46515,41,8981)"
3881022,Roma,VIA MASTRO GABRIELLO,Asciutto,Asfaltata,Ore Diurne,"(12,48581,41,99305)"
3881022,Roma,VIA MASTRO GABRIELLO,Asciutto,Asfaltata,Ore Diurne,"(12,48581,41,99305)"
3881023,Roma,VIA DEL TEATRO DI MARCELLO,Asciutto,Acciotolata,Ore Diurne,"(12,48123,41,89311)"
3881023,Roma,VIA DEL TEATRO DI MARCELLO,Asciutto,Acciotolata,Ore Diurne,"(12,48123,41,89311)"
3881026,Roma,VIA MATTIA BATTISTINI,Asciutto,Asfaltata,Ore Diurne,"(12,41658,41,90772)"
3881026,Roma,VIA MATTIA BATTISTINI,Asciutto,Asfaltata,Ore Diurne,"(12,41658,41,90772)"
3881044,Roma,VIALE IGNAZIO SILONE,Asciutto,Asfaltata,Ore Diurne,"(12,48312,41,81357)"
3881044,Roma,VIALE IGNAZIO SILONE,Asciutto,Asfaltata,Ore Diurne,"(12,48312,41,81357)"
3881054,Roma,VIALE PARIOLI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12,48764,41,92571)"
3881096,Roma,VIA GIOVANNI LANZA,Asciutto,Asfaltata,Sufficiente,"(12,49652,41,89495)"
3881096,Roma,VIA GIOVANNI LANZA,Asciutto,Asfaltata,Sufficiente,"(12,49652,41,89495)"
3881322,Roma,VIA MERULANA,Asciutto,Asfaltata,Ore Diurne,"(12,50217,41,89157)"
3881322,Roma,VIA MERULANA,Asciutto,Asfaltata,Ore Diurne,"(12,50217,41,89157)"
3881324,Roma,VIA DI PORTA FURBA,Asciutto,Asfaltata,Ore Diurne,"(12,54066,41,8717)"
3881324,Roma,VIA DI PORTA FURBA,Asciutto,Asfaltata,Ore Diurne,"(12,54066,41,8717)"
3881334,Roma,VIALE DELLE MEDAGLIE D'ORO,Asciutto,Asfaltata,Sufficiente,"(12,44837,41,90961)"
3881334,Roma,VIALE DELLE MEDAGLIE D'ORO,Asciutto,Asfaltata,Sufficiente,"(12,44837,41,90961)"
3881359,Roma,VIA ALBERTO BERGAMINI,Asciutto,Asfaltata,Ore Diurne,"(12,55099,41,90536)"
3881359,Roma,VIA ALBERTO BERGAMINI,Asciutto,Asfaltata,Ore Diurne,"(12,55099,41,90536)"
3881359,Roma,VIA ALBERTO BERGAMINI,Asciutto,Asfaltata,Ore Diurne,"(12,55099,41,90536)"
3881359,Roma,VIA ALBERTO BERGAMINI,Asciutto,Asfaltata,Ore Diurne,"(12,55099,41,90536)"
3881382,Roma,VIA DELLE TRE FONTANE,Asciutto,Asfaltata,Ore Diurne,"(12,47016,41,83988)"
3881382,Roma,VIA DELLE TRE FONTANE,Asciutto,Asfaltata,Ore Diurne,"(12,47016,41,83988)"
3881382,Roma,VIA DELLE TRE FONTANE,Asciutto,Asfaltata,Ore Diurne,"(12,47016,41,83988)"
3881382,Roma,VIA DELLE TRE FONTANE,Asciutto,Asfaltata,Ore Diurne,"(12,47016,41,83988)"
3881383,Roma,VIA DELLE CAPANNELLE,Asciutto,Asfaltata,Sufficiente,"(12,5639,41,82666)"
3881403,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Ore Diurne,"(12,47736,41,85674)"
3881403,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Ore Diurne,"(12,47736,41,85674)"
3881412,Roma,PIAZZA S. BERNARDO,Asciutto,Asfaltata,Ore Diurne,"(12,49419,41,90389)"
3881412,Roma,PIAZZA S. BERNARDO,Asciutto,Asfaltata,Ore Diurne,"(12,49419,41,90389)"
3881438,Roma,VIA DEI CERCHI,Bagnato (pioggia),In cubetti di porfido,Ore Diurne,"(12,48461,41,8874)"
3881453,Roma,PIAZZA DI PORTA CAPENA,Asciutto,Asfaltata,Ore Diurne,"(,)"
3881453,Roma,PIAZZA DI PORTA CAPENA,Asciutto,Asfaltata,Ore Diurne,"(,)"
3881466,Roma,VIA DEL CIRCO MASSIMO,Asciutto,Asfaltata,Ore Diurne,"(12,48737,41,88394)"
3881479,Roma,VIA DELLE CASE ROSSE,Asciutto,Asfaltata,Ore Diurne,"(12,64404,41,93162)"
3881479,Roma,VIA DELLE CASE ROSSE,Asciutto,Asfaltata,Ore Diurne,"(12,64404,41,93162)"
3881556,Roma,LUNGOTEVERE IN AUGUSTA,Asciutto,Asfaltata,Ore Diurne,"(12,47327,41,90952)"
3881556,Roma,LUNGOTEVERE IN AUGUSTA,Asciutto,Asfaltata,Ore Diurne,"(12,47327,41,90952)"
3881556,Roma,LUNGOTEVERE IN AUGUSTA,Asciutto,Asfaltata,Ore Diurne,"(12,47327,41,90952)"
3881578,Roma,VIA FEDERICO BORROMEO,Asciutto,Asfaltata,Ore Diurne,"(12,41473,41,91876)"
3881578,Roma,VIA FEDERICO BORROMEO,Asciutto,Asfaltata,Ore Diurne,"(12,41473,41,91876)"
3881583,Roma,VIA ANDREA MANTEGNA,Asciutto,Asfaltata,Ore Diurne,"(12,49756,41,85347)"
3881583,Roma,VIA ANDREA MANTEGNA,Asciutto,Asfaltata,Ore Diurne,"(12,49756,41,85347)"
3881583,Roma,VIA ANDREA MANTEGNA,Asciutto,Asfaltata,Ore Diurne,"(12,49756,41,85347)"
3881607,Roma,CIRCONVALLAZIONE TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12,56918,41,8519)"
3881607,Roma,CIRCONVALLAZIONE TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12,56918,41,8519)"
3881607,Roma,CIRCONVALLAZIONE TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12,56918,41,8519)"
3881610,Roma,PIAZZALE DEGLI EROI,Asciutto,Asfaltata,Ore Diurne,"(12,44859,41,90952)"
3881610,Roma,PIAZZALE DEGLI EROI,Asciutto,Asfaltata,Ore Diurne,"(12,44859,41,90952)"
3881616,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne,"(12,42488,41,90259)"
3881616,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne,"(12,42488,41,90259)"
3881619,Roma,VIA VENTI SETTEMBRE,Asciutto,Asfaltata,Ore Diurne,"(12,4915,41,90269)"
3881619,Roma,VIA VENTI SETTEMBRE,Asciutto,Asfaltata,Ore Diurne,"(12,4915,41,90269)"
3881619,Roma,VIA VENTI SETTEMBRE,Asciutto,Asfaltata,Ore Diurne,"(12,4915,41,90269)"
3881620,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Sufficiente,"(12,46188,41,92268)"
3881620,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Sufficiente,"(12,46188,41,92268)"
3881620,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Sufficiente,"(12,46188,41,92268)"
3881620,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Sufficiente,"(12,46188,41,92268)"
3881620,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Sufficiente,"(12,46188,41,92268)"
3881643,Roma,VIA ELENIANA,Asciutto,Asfaltata,Ore Diurne,"(,)"
3881662,Roma,PIAZZA DI PORTA MAGGIORE,Asciutto,Asfaltata,Ore Diurne,"(,)"
3881662,Roma,PIAZZA DI PORTA MAGGIORE,Asciutto,Asfaltata,Ore Diurne,"(,)"
3881676,Roma,VIA CARLO ALBERTO,Asciutto,Lastricata,Ore Diurne,"(,)"
3881686,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12,51959,41,92293)"
3881686,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12,51959,41,92293)"
3881687,Roma,CIRCONVALLAZIONE TRIONFALE,Asciutto,Asfaltata,Ore Diurne,"(12,45087,41,91381)"
3881687,Roma,CIRCONVALLAZIONE TRIONFALE,Asciutto,Asfaltata,Ore Diurne,"(12,45087,41,91381)"
3881694,Roma,VIA GIROLAMO SAVONAROLA,Asciutto,Asfaltata,Sufficiente,"(,)"
3881694,Roma,VIA GIROLAMO SAVONAROLA,Asciutto,Asfaltata,Sufficiente,"(,)"
3881703,Roma,VIA ANDREA DORIA,Asciutto,Asfaltata,Ore Diurne,"(12,45281,41,91004)"
3881703,Roma,VIA ANDREA DORIA,Asciutto,Asfaltata,Ore Diurne,"(12,45281,41,91004)"
3881703,Roma,VIA ANDREA DORIA,Asciutto,Asfaltata,Ore Diurne,"(12,45281,41,91004)"
3881713,Roma,LARGO EMANUELE RUSPOLI,Asciutto,Asfaltata,Ore Diurne,"(12,45543,41,85801)"
3881713,Roma,LARGO EMANUELE RUSPOLI,Asciutto,Asfaltata,Ore Diurne,"(12,45543,41,85801)"
3881738,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12,41962,41,83172)"
3881738,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12,41962,41,83172)"
3881740,Roma,VIALE DELLO STADIO OLIMPICO,Asciutto,Asfaltata,Ore Diurne,"(12,45417,41,9299)"
3881743,Roma,VIA SIMONE SIMONI,Asciutto,Asfaltata,Ore Diurne,"(12,4447,41,90908)"
3881743,Roma,VIA SIMONE SIMONI,Asciutto,Asfaltata,Ore Diurne,"(12,4447,41,90908)"
3881751,Roma,VIA PORTUENSE,Asciutto,Asfaltata,Ore Diurne,"(12,44549,41,85572)"
3881751,Roma,VIA PORTUENSE,Asciutto,Asfaltata,Ore Diurne,"(12,44549,41,85572)"
3881770,Roma,VIA LEONARDO GREPPI,Asciutto,Asfaltata,Ore Diurne,"(12,46106,41,86332)"
3881770,Roma,VIA LEONARDO GREPPI,Asciutto,Asfaltata,Ore Diurne,"(12,46106,41,86332)"
3881782,Roma,VIA LUDOVICA ALBERTONI,Asciutto,Asfaltata,Ore Diurne,"(12,44422,41,87822)"
3881782,Roma,VIA LUDOVICA ALBERTONI,Asciutto,Asfaltata,Ore Diurne,"(12,44422,41,87822)"
3881782,Roma,VIA LUDOVICA ALBERTONI,Asciutto,Asfaltata,Ore Diurne,"(12,44422,41,87822)"
3881784,Roma,VIALE GIULIO AGRICOLA,Asciutto,Asfaltata,Ore Diurne,"(12,55933,41,85382)"
3881784,Roma,VIALE GIULIO AGRICOLA,Asciutto,Asfaltata,Ore Diurne,"(12,55933,41,85382)"
3881790,Roma,LUNGOTEVERE DELLA FARNESINA,Asciutto,Asfaltata,Ore Diurne,"(12,46636,41,89496)"
3881790,Roma,LUNGOTEVERE DELLA FARNESINA,Asciutto,Asfaltata,Ore Diurne,"(12,46636,41,89496)"
3881790,Roma,LUNGOTEVERE DELLA FARNESINA,Asciutto,Asfaltata,Ore Diurne,"(12,46636,41,89496)"
3881790,Roma,LUNGOTEVERE DELLA FARNESINA,Asciutto,Asfaltata,Ore Diurne,"(12,46636,41,89496)"
3881806,Roma,VIA FABIO RULLIANO,Asciutto,Asfaltata,Ore Diurne,"(12,5605,41,85867)"
3881806,Roma,VIA FABIO RULLIANO,Asciutto,Asfaltata,Ore Diurne,"(12,5605,41,85867)"
3881813,Roma,VIA PIETRO GASPARRI,Asciutto,Asfaltata,Ore Diurne,"(12,41438,41,92265)"
3881813,Roma,VIA PIETRO GASPARRI,Asciutto,Asfaltata,Ore Diurne,"(12,41438,41,92265)"
3881847,Roma,VIA DEI CADOLINGI,,,,"(12,39372,41,87345)"
3881861,Roma,VIALE ISACCO NEWTON,,,,"(12,44213,41,85902)"
3881861,Roma,VIALE ISACCO NEWTON,,,,"(12,44213,41,85902)"
3881861,Roma,VIALE ISACCO NEWTON,,,,"(12,44213,41,85902)"
3882145,Roma,VIA NARNI,Asciutto,Asfaltata,Ore Diurne,"(12,52669,41,88017)"
3882158,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne,"(12,61039,41,89349)"
3882158,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne,"(12,61039,41,89349)"
3882158,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne,"(12,61039,41,89349)"
3882165,Roma,VIA POLENSE,Asciutto,Asfaltata,Ore Diurne,"(12,71249,41,90579)"
3882165,Roma,VIA POLENSE,Asciutto,Asfaltata,Ore Diurne,"(12,71249,41,90579)"
3882166,Roma,VIA DI PRATAPORCI,Asciutto,Asfaltata,Ore Diurne,"(12,68415,41,84711)"
3882166,Roma,VIA DI PRATAPORCI,Asciutto,Asfaltata,Ore Diurne,"(12,68415,41,84711)"
3882180,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12,41962,41,83172)"
3882180,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12,41962,41,83172)"
3882181,Roma,VIA COLLATINA,Asciutto,Asfaltata,Inesistente,"(12,66611,41,92234)"
3882181,Roma,VIA COLLATINA,Asciutto,Asfaltata,Inesistente,"(12,66611,41,92234)"
3882181,Roma,VIA COLLATINA,Asciutto,Asfaltata,Inesistente,"(12,66611,41,92234)"
3882186,Roma,VIA DI MONTE STALLONARA,Asciutto,Asfaltata,Ore Diurne,"(12,34899,41,84023)"
3882186,Roma,VIA DI MONTE STALLONARA,Asciutto,Asfaltata,Ore Diurne,"(12,34899,41,84023)"
3882186,Roma,VIA DI MONTE STALLONARA,Asciutto,Asfaltata,Ore Diurne,"(12,34899,41,84023)"
3882193,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne,"(12,41473,41,92572)"
3882193,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne,"(12,41473,41,92572)"
3882193,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne,"(12,41473,41,92572)"
3882221,Roma,VIALE DI TOR DI QUINTO,Asciutto,Asfaltata,Ore Diurne,"(12,4786,41,93832)"
3882221,Roma,VIALE DI TOR DI QUINTO,Asciutto,Asfaltata,Ore Diurne,"(12,4786,41,93832)"
3882229,Roma,VIA DI CASAL DEL MARMO,Asciutto,Asfaltata,Ore Diurne,"(12,40502,41,95792)"
3882229,Roma,VIA DI CASAL DEL MARMO,Asciutto,Asfaltata,Ore Diurne,"(12,40502,41,95792)"
3882229,Roma,VIA DI CASAL DEL MARMO,Asciutto,Asfaltata,Ore Diurne,"(12,40502,41,95792)"
3882229,Roma,VIA DI CASAL DEL MARMO,Asciutto,Asfaltata,Ore Diurne,"(12,40502,41,95792)"
3882231,Roma,VIA DEL CASALE DE MERODE,Asciutto,Asfaltata,Ore Diurne,"(12,50313,41,85754)"
3882231,Roma,VIA DEL CASALE DE MERODE,Asciutto,Asfaltata,Ore Diurne,"(12,50313,41,85754)"
3882236,Roma,LARGO MARESCIALLO DIAZ,Asciutto,Asfaltata,Ore Diurne,"(12,46544,41,93658)"
3882236,Roma,LARGO MARESCIALLO DIAZ,Asciutto,Asfaltata,Ore Diurne,"(12,46544,41,93658)"
3882236,Roma,LARGO MARESCIALLO DIAZ,Asciutto,Asfaltata,Ore Diurne,"(12,46544,41,93658)"
3882236,Roma,LARGO MARESCIALLO DIAZ,Asciutto,Asfaltata,Ore Diurne,"(12,46544,41,93658)"
3882236,Roma,LARGO MARESCIALLO DIAZ,Asciutto,Asfaltata,Ore Diurne,"(12,46544,41,93658)"
3882241,Roma,VIA DEL FOSSO DI DRAGONCELLO,Asciutto,Asfaltata,Ore Diurne,"(12,32991,41,75701)"
3882241,Roma,VIA DEL FOSSO DI DRAGONCELLO,Asciutto,Asfaltata,Ore Diurne,"(12,32991,41,75701)"
3882269,Roma,VIA DEL PORTO FLUVIALE,Asciutto,Asfaltata,Ore Diurne,"(12,47874,41,87238)"
3882269,Roma,VIA DEL PORTO FLUVIALE,Asciutto,Asfaltata,Ore Diurne,"(12,47874,41,87238)"
3882278,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,54357,41,90879)"
3882278,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,54357,41,90879)"
3882285,Roma,VIA DEL MARE,Asciutto,Asfaltata,Inesistente,"(12,46323,41,84026)"
3882285,Roma,VIA DEL MARE,Asciutto,Asfaltata,Inesistente,"(12,46323,41,84026)"
3882285,Roma,VIA DEL MARE,Asciutto,Asfaltata,Inesistente,"(12,46323,41,84026)"
3882285,Roma,VIA DEL MARE,Asciutto,Asfaltata,Inesistente,"(12,46323,41,84026)"
3882291,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,55996,41,91449)"
3882291,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,55996,41,91449)"
3882291,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,55996,41,91449)"
3882298,Roma,VIA DI MACCHIA PALOCCO,Asciutto,Asfaltata,Ore Diurne,"(12,35565,41,7708)"
3882298,Roma,VIA DI MACCHIA PALOCCO,Asciutto,Asfaltata,Ore Diurne,"(12,35565,41,7708)"
3882300,Roma,PIAZZA DEI TRIBUNI,Asciutto,Con buche,Ore Diurne,"(12,54999,41,86531)"
3882303,Roma,VIA SILVIO D'AMICO,Asciutto,Asfaltata,Ore Diurne,"(12,47871,41,8517)"
3882303,Roma,VIA SILVIO D'AMICO,Asciutto,Asfaltata,Ore Diurne,"(12,47871,41,8517)"
3882303,Roma,VIA SILVIO D'AMICO,Asciutto,Asfaltata,Ore Diurne,"(12,47871,41,8517)"
3882305,Roma,VIA CAIO CANULEIO,Asciutto,Asfaltata,Sufficiente,"(12,56031,41,85319)"
3882305,Roma,VIA CAIO CANULEIO,Asciutto,Asfaltata,Sufficiente,"(12,56031,41,85319)"
3882312,Roma,VIA DELLE TRE FONTANE,Asciutto,Asfaltata,Ore Diurne,"(12,46698,41,84089)"
3882312,Roma,VIA DELLE TRE FONTANE,Asciutto,Asfaltata,Ore Diurne,"(12,46698,41,84089)"
3882313,Roma,VIALE GIUSEPPE CAPPI,,,,"(12,58858,41,94543)"
3882317,Roma,VIA CASTELFIDARDO,Asciutto,Asfaltata,Ore Diurne,"(12,50202,41,9056)"
3882317,Roma,VIA CASTELFIDARDO,Asciutto,Asfaltata,Ore Diurne,"(12,50202,41,9056)"
3882317,Roma,VIA CASTELFIDARDO,Asciutto,Asfaltata,Ore Diurne,"(12,50202,41,9056)"
3882318,Roma,VIA DELLA BALDUINA,Asciutto,Asfaltata,Sufficiente,"(12,44035,41,92067)"
3882318,Roma,VIA DELLA BALDUINA,Asciutto,Asfaltata,Sufficiente,"(12,44035,41,92067)"
3882323,Roma,VIA DEI CRISPOLTI,Asciutto,Asfaltata,Ore Diurne,"(12,55242,41,91043)"
3882323,Roma,VIA DEI CRISPOLTI,Asciutto,Asfaltata,Ore Diurne,"(12,55242,41,91043)"
3882324,Roma,VIA ORAZIO VECCHI,Asciutto,Asfaltata,Ore Diurne,"(12,35727,41,73571)"
3882330,Roma,VIALE ETTORE FRANCESCHINI,Asciutto,Asfaltata,Ore Diurne,"(12,57388,41,91147)"
3882330,Roma,VIALE ETTORE FRANCESCHINI,Asciutto,Asfaltata,Ore Diurne,"(12,57388,41,91147)"
3882332,Roma,VIA ALBERTO CADLOLO,Asciutto,Asfaltata,Ore Diurne,"(12,44602,41,91967)"
3882332,Roma,VIA ALBERTO CADLOLO,Asciutto,Asfaltata,Ore Diurne,"(12,44602,41,91967)"
3882332,Roma,VIA ALBERTO CADLOLO,Asciutto,Asfaltata,Ore Diurne,"(12,44602,41,91967)"
3882334,Roma,LUNGOTEVERE TESTACCIO,Asciutto,Asfaltata,Ore Diurne,"(12,47214,41,88011)"
3882334,Roma,LUNGOTEVERE TESTACCIO,Asciutto,Asfaltata,Ore Diurne,"(12,47214,41,88011)"
3882335,Roma,VIA CORRADO CAGLI,Asciutto,Asfaltata,Ore Diurne,"(12,34584,41,77254)"
3882337,Roma,VIALE DEI CONSOLI,Asciutto,Asfaltata,Ore Diurne,"(12,55381,41,86363)"
3882337,Roma,VIALE DEI CONSOLI,Asciutto,Asfaltata,Ore Diurne,"(12,55381,41,86363)"
3882344,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Con buche,Ore Diurne,"(12,51148,41,80801)"
3882344,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Con buche,Ore Diurne,"(12,51148,41,80801)"
3882344,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Con buche,Ore Diurne,"(12,51148,41,80801)"
3882344,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Con buche,Ore Diurne,"(12,51148,41,80801)"
3882344,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Con buche,Ore Diurne,"(12,51148,41,80801)"
3882344,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Con buche,Ore Diurne,"(12,51148,41,80801)"
3882344,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Con buche,Ore Diurne,"(12,51148,41,80801)"
3882353,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,51703,41,89993)"
3882353,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12,51703,41,89993)"
3882355,Roma,VIA DEGLI SCIPIONI,Asciutto,Asfaltata,Ore Diurne,"(12,4691,41,91127)"
3882355,Roma,VIA DEGLI SCIPIONI,Asciutto,Asfaltata,Ore Diurne,"(12,4691,41,91127)"
3882362,Roma,VIA DELLA BUFALOTTA,Asciutto,Asfaltata,Ore Diurne,"(12,54988,41,96759)"
3882362,Roma,VIA DELLA BUFALOTTA,Asciutto,Asfaltata,Ore Diurne,"(12,54988,41,96759)"
3882383,Roma,LUNGOTEVERE RAFFAELLO SANZIO,Asciutto,Asfaltata,Sufficiente,"(,)"
3882397,Roma,VIALE DI VALLE AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12,43716,41,90265)"
3882397,Roma,VIALE DI VALLE AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12,43716,41,90265)"
3882397,Roma,VIALE DI VALLE AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12,43716,41,90265)"
3882411,Roma,LARGO IRPINIA,Asciutto,Asfaltata,Sufficiente,"(12,54967,41,8933)"
3882411,Roma,LARGO IRPINIA,Asciutto,Asfaltata,Sufficiente,"(12,54967,41,8933)"
3882421,Roma,VIA DEI MONTI DI CRETA,Asciutto,Asfaltata,Ore Diurne,"(12,42941,41,90173)"
3882421,Roma,VIA DEI MONTI DI CRETA,Asciutto,Asfaltata,Ore Diurne,"(12,42941,41,90173)"
3882421,Roma,VIA DEI MONTI DI CRETA,Asciutto,Asfaltata,Ore Diurne,"(12,42941,41,90173)"
3882421,Roma,VIA DEI MONTI DI CRETA,Asciutto,Asfaltata,Ore Diurne,"(12,42941,41,90173)"
3882427,Roma,VIA SALARIA,,,,"(12,50607,41,96016)"
3882429,Roma,CORSO DI FRANCIA,Asciutto,Asfaltata,Ore Diurne,"(12,46898,41,94555)"
3882429,Roma,CORSO DI FRANCIA,Asciutto,Asfaltata,Ore Diurne,"(12,46898,41,94555)"
3882435,Roma,VIA MACHIAVELLI,Asciutto,Lastricata,Ore Diurne,"(12,50414,41,89339)"
3882435,Roma,VIA MACHIAVELLI,Asciutto,Lastricata,Ore Diurne,"(12,50414,41,89339)"
3882435,Roma,VIA MACHIAVELLI,Asciutto,Lastricata,Ore Diurne,"(12,50414,41,89339)"
3882440,Roma,VIA TOR DE' SCHIAVI,Asciutto,Asfaltata,Ore Diurne,"(12,5606,41,89063)"
3882440,Roma,VIA TOR DE' SCHIAVI,Asciutto,Asfaltata,Ore Diurne,"(12,5606,41,89063)"
3882440,Roma,VIA TOR DE' SCHIAVI,Asciutto,Asfaltata,Ore Diurne,"(12,5606,41,89063)"
3882444,Roma,VIA DELLA BUFALOTTA,Asciutto,Asfaltata,Ore Diurne,"(12,54184,41,95042)"
3882444,Roma,VIA DELLA BUFALOTTA,Asciutto,Asfaltata,Ore Diurne,"(12,54184,41,95042)"
3882460,Roma,VIA GREGORIO VII,Asciutto,Asfaltata,Ore Diurne,"(12,44075,41,89633)"
3882481,Roma,PIAZZA DELLE CINQUE GIORNATE,Asciutto,Asfaltata,Sufficiente,"(12,46849,41,9144)"
3882481,Roma,PIAZZA DELLE CINQUE GIORNATE,Asciutto,Asfaltata,Sufficiente,"(12,46849,41,9144)"
3882481,Roma,PIAZZA DELLE CINQUE GIORNATE,Asciutto,Asfaltata,Sufficiente,"(12,46849,41,9144)"
3882485,Roma,PIAZZA FATEBENEFRATELLI,Asciutto,Acciotolata,Ore Diurne,"(,)"
3882485,Roma,PIAZZA FATEBENEFRATELLI,Asciutto,Acciotolata,Ore Diurne,"(,)"
3882495,Roma,VIALE ROMOLO MURRI,Asciutto,Asfaltata,Sufficiente,"(12,4648,41,83838)"
3882503,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Sufficiente,"(12,61251,41,93584)"
3882503,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Sufficiente,"(12,61251,41,93584)"
3882503,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Sufficiente,"(12,61251,41,93584)"
3882503,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Sufficiente,"(12,61251,41,93584)"
3882521,Roma,VIA ANDREA MILLEVOI,Asciutto,Asfaltata,Ore Diurne,"(12,51867,41,82241)"
