ID,Citta',Via,FondoStradale,Pavimentazione,Illuminazione,Coordinate
3684000,Roma,VIA MARIA ADELAIDE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.47403,41.91079)"
3684035,Roma,VIA TUSCOLANA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.54734,41.86426)"
3684035,Roma,VIA TUSCOLANA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.54734,41.86426)"
3684038,Roma,PIAZZA QUINTO CURZIO,Asciutto,Asfaltata,Sufficiente,"(12.56824,41.85631)"
3684038,Roma,PIAZZA QUINTO CURZIO,Asciutto,Asfaltata,Sufficiente,"(12.56824,41.85631)"
3684040,Roma,VIA DEL MARE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.38839,41.7928)"
3684040,Roma,VIA DEL MARE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.38839,41.7928)"
3684115,Roma,PIAZZALE OSTIENSE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.48191,41.87624)"
3684115,Roma,PIAZZALE OSTIENSE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.48191,41.87624)"
3684188,Roma,VIA PORTUENSE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.35513,41.82591)"
3684188,Roma,VIA PORTUENSE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.35513,41.82591)"
3684188,Roma,VIA PORTUENSE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.35513,41.82591)"
3684191,Roma,VIA DEGLI ALDOBRANDESCHI,Asciutto,Asfaltata,Ore Diurne,"(12.39872,41.87915)"
3684192,Roma,VIALE DI TRASTEVERE,Asciutto,Asfaltata,Ore Diurne,"(12.46562,41.87385)"
3684192,Roma,VIALE DI TRASTEVERE,Asciutto,Asfaltata,Ore Diurne,"(12.46562,41.87385)"
3684202,Roma,VIA EDOARDO JENNER,Asciutto,Asfaltata,Sufficiente,"(12.44472,41.8724)"
3684202,Roma,VIA EDOARDO JENNER,Asciutto,Asfaltata,Sufficiente,"(12.44472,41.8724)"
3684205,Roma,VIALE DI TRASTEVERE,Asciutto,Asfaltata,Sufficiente,"(12.46786,41.88159)"
3684205,Roma,VIALE DI TRASTEVERE,Asciutto,Asfaltata,Sufficiente,"(12.46786,41.88159)"
3684205,Roma,VIALE DI TRASTEVERE,Asciutto,Asfaltata,Sufficiente,"(12.46786,41.88159)"
3684209,Roma,VIA DEGLI AGROSTEMMI,Asciutto,Asfaltata,Ore Diurne,"(12.58811,41.70584)"
3684209,Roma,VIA DEGLI AGROSTEMMI,Asciutto,Asfaltata,Ore Diurne,"(12.58811,41.70584)"
3684209,Roma,VIA DEGLI AGROSTEMMI,Asciutto,Asfaltata,Ore Diurne,"(12.58811,41.70584)"
3684209,Roma,VIA DEGLI AGROSTEMMI,Asciutto,Asfaltata,Ore Diurne,"(12.58811,41.70584)"
3684209,Roma,VIA DEGLI AGROSTEMMI,Asciutto,Asfaltata,Ore Diurne,"(12.58811,41.70584)"
3684213,Roma,VIA DEI DUE PONTI,Asciutto,Asfaltata,Ore Diurne,"(12.45467,41.96511)"
3684213,Roma,VIA DEI DUE PONTI,Asciutto,Asfaltata,Ore Diurne,"(12.45467,41.96511)"
3684220,Roma,VIA DEGLI ORSEOLO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.42071,41.84952)"
3684220,Roma,VIA DEGLI ORSEOLO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.42071,41.84952)"
3684267,Roma,VIA DEMOCRITO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.35761,41.74688)"
3684267,Roma,VIA DEMOCRITO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.35761,41.74688)"
3684275,Roma,VIA FILIPPO PARLATORE,Asciutto,Asfaltata,Ore Diurne,"(12.56439,41.89135)"
3684275,Roma,VIA FILIPPO PARLATORE,Asciutto,Asfaltata,Ore Diurne,"(12.56439,41.89135)"
3684275,Roma,VIA FILIPPO PARLATORE,Asciutto,Asfaltata,Ore Diurne,"(12.56439,41.89135)"
3684275,Roma,VIA FILIPPO PARLATORE,Asciutto,Asfaltata,Ore Diurne,"(12.56439,41.89135)"
3684360,Roma,VIA DEL FOSSO DI DRAGONCELLO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.32991,41.75701)"
3684383,Roma,VIA DEL FOSSO DI DRAGONCELLO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.32991,41.75701)"
3684383,Roma,VIA DEL FOSSO DI DRAGONCELLO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.32991,41.75701)"
3684435,Roma,VIA APELLE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.35544,41.75199)"
3684448,Roma,VIALE VASCO DE GAMA,,,,"(,)"
3684482,Roma,VIA DI TOR CARBONE,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.53041,41.82618)"
3684482,Roma,VIA DI TOR CARBONE,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.53041,41.82618)"
3684482,Roma,VIA DI TOR CARBONE,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.53041,41.82618)"
3684485,Roma,LARGO DELLE SETTE CHIESE,Asciutto,Asfaltata,Ore Diurne,"(12.48665,41.86065)"
3684485,Roma,LARGO DELLE SETTE CHIESE,Asciutto,Asfaltata,Ore Diurne,"(12.48665,41.86065)"
3684485,Roma,LARGO DELLE SETTE CHIESE,Asciutto,Asfaltata,Ore Diurne,"(12.48665,41.86065)"
3684485,Roma,LARGO DELLE SETTE CHIESE,Asciutto,Asfaltata,Ore Diurne,"(12.48665,41.86065)"
3684486,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12.47339,41.85239)"
3684486,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12.47339,41.85239)"
3684486,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12.47339,41.85239)"
3684486,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12.47339,41.85239)"
3684487,Roma,LUNGOTEVERE DI S. PAOLO,Asciutto,Asfaltata,Ore Diurne,"(12.47698,41.86146)"
3684487,Roma,LUNGOTEVERE DI S. PAOLO,Asciutto,Asfaltata,Ore Diurne,"(12.47698,41.86146)"
3684487,Roma,LUNGOTEVERE DI S. PAOLO,Asciutto,Asfaltata,Ore Diurne,"(12.47698,41.86146)"
3684638,Roma,VIA APPIA NUOVA,,,,"(12.54922,41.85041)"
3684638,Roma,VIA APPIA NUOVA,,,,"(12.54922,41.85041)"
3684666,Roma,VIA PONTINA,Bagnato (umidit? in atto),Asfaltata,Inesistente,"(12.45248,41.71698)"
3684690,Roma,CORSO DUCA DI GENOVA,,,,"(12.27145,41.73394)"
3684690,Roma,CORSO DUCA DI GENOVA,,,,"(12.27145,41.73394)"
3684690,Roma,CORSO DUCA DI GENOVA,,,,"(12.27145,41.73394)"
3684690,Roma,CORSO DUCA DI GENOVA,,,,"(12.27145,41.73394)"
3684696,Roma,VIA DI ACQUA BULLICANTE,Asciutto,Asfaltata,Sufficiente,"(12.54291,41.88106)"
3684696,Roma,VIA DI ACQUA BULLICANTE,Asciutto,Asfaltata,Sufficiente,"(12.54291,41.88106)"
3684706,Roma,VIA DEI GEORGOFILI,Asciutto,Asfaltata,Sufficiente,"(12.49397,41.8519)"
3684706,Roma,VIA DEI GEORGOFILI,Asciutto,Asfaltata,Sufficiente,"(12.49397,41.8519)"
3684706,Roma,VIA DEI GEORGOFILI,Asciutto,Asfaltata,Sufficiente,"(12.49397,41.8519)"
3684713,Roma,VIA EUGENIO DI MATTEI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.41772,41.94432)"
3684713,Roma,VIA EUGENIO DI MATTEI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.41772,41.94432)"
3684734,Roma,VIA ANGELO BERARDI,Asciutto,Asfaltata,Sufficiente,"(12.54766,41.87649)"
3684734,Roma,VIA ANGELO BERARDI,Asciutto,Asfaltata,Sufficiente,"(12.54766,41.87649)"
3684734,Roma,VIA ANGELO BERARDI,Asciutto,Asfaltata,Sufficiente,"(12.54766,41.87649)"
3684736,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Sufficiente,"(12.5712,41.81538)"
3684740,Roma,VIA SABAUDIA,Asciutto,Asfaltata,Sufficiente,"(12.55765,41.89426)"
3684740,Roma,VIA SABAUDIA,Asciutto,Asfaltata,Sufficiente,"(12.55765,41.89426)"
3684740,Roma,VIA SABAUDIA,Asciutto,Asfaltata,Sufficiente,"(12.55765,41.89426)"
3684740,Roma,VIA SABAUDIA,Asciutto,Asfaltata,Sufficiente,"(12.55765,41.89426)"
3684740,Roma,VIA SABAUDIA,Asciutto,Asfaltata,Sufficiente,"(12.55765,41.89426)"
3684745,Roma,VIA DAMIANO CHIESA,Asciutto,Asfaltata,Sufficiente,"(12.43362,41.91732)"
3684745,Roma,VIA DAMIANO CHIESA,Asciutto,Asfaltata,Sufficiente,"(12.43362,41.91732)"
3684757,Roma,VIA CIPRIANO FACCHINETTI,Asciutto,Asfaltata,Ore Diurne,"(12.54721,41.90824)"
3684757,Roma,VIA CIPRIANO FACCHINETTI,Asciutto,Asfaltata,Ore Diurne,"(12.54721,41.90824)"
3684761,Roma,VIA DEI RUDERI DI TORRENOVA,Asciutto,Asfaltata,Ore Diurne,"(12.60515,41.8678)"
3684764,Roma,VIA CAIO CANULEIO,Asciutto,Asfaltata,Sufficiente,"(12.56395,41.8506)"
3684764,Roma,VIA CAIO CANULEIO,Asciutto,Asfaltata,Sufficiente,"(12.56395,41.8506)"
3684764,Roma,VIA CAIO CANULEIO,Asciutto,Asfaltata,Sufficiente,"(12.56395,41.8506)"
3684766,Roma,VIA CASSIA,Asciutto,Asfaltata,Sufficiente,"(12.46606,41.93854)"
3684769,Roma,VIA ANTONIO SCONTRINO,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.37643,41.75174)"
3684769,Roma,VIA ANTONIO SCONTRINO,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.37643,41.75174)"
3684769,Roma,VIA ANTONIO SCONTRINO,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.37643,41.75174)"
3684769,Roma,VIA ANTONIO SCONTRINO,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.37643,41.75174)"
3684774,Roma,VIA SANT'ELPIDIO A MARE,,,,"(,)"
3684779,Roma,VIALE OXFORD,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.62776,41.86039)"
3684779,Roma,VIALE OXFORD,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.62776,41.86039)"
3684779,Roma,VIALE OXFORD,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.62776,41.86039)"
3684781,Roma,VIA DI VERMICINO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.66874,41.84832)"
3684781,Roma,VIA DI VERMICINO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.66874,41.84832)"
3684781,Roma,VIA DI VERMICINO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.66874,41.84832)"
3684781,Roma,VIA DI VERMICINO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.66874,41.84832)"
3684781,Roma,VIA DI VERMICINO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.66874,41.84832)"
3684782,Roma,VIA DEGLI ORTI DELLA FARNESINA,Asciutto,Asfaltata,Ore Diurne,"(12.46247,41.94206)"
3684782,Roma,VIA DEGLI ORTI DELLA FARNESINA,Asciutto,Asfaltata,Ore Diurne,"(12.46247,41.94206)"
3684785,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12.66882,41.86433)"
3684785,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12.66882,41.86433)"
3684785,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12.66882,41.86433)"
3684785,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12.66882,41.86433)"
3684788,Roma,VIA MASTRO GABRIELLO,Asciutto,Asfaltata,Sufficiente,"(12.48577,41.99307)"
3684788,Roma,VIA MASTRO GABRIELLO,Asciutto,Asfaltata,Sufficiente,"(12.48577,41.99307)"
3684789,Roma,VIA TANCREDI CARTELLA,Asciutto,Asfaltata,Sufficiente,"(12.5381,41.90654)"
3684789,Roma,VIA TANCREDI CARTELLA,Asciutto,Asfaltata,Sufficiente,"(12.5381,41.90654)"
3684791,Roma,VIA AMICO ASPERTINI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.62994,41.87279)"
3684791,Roma,VIA AMICO ASPERTINI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.62994,41.87279)"
3684792,Roma,VIA CONTESSA ENTELLINA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.67256,41.86889)"
3684792,Roma,VIA CONTESSA ENTELLINA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.67256,41.86889)"
3684792,Roma,VIA CONTESSA ENTELLINA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.67256,41.86889)"
3684794,Roma,VIA PRENESTINA NUOVA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.69525,41.88875)"
3684794,Roma,VIA PRENESTINA NUOVA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.69525,41.88875)"
3684800,Roma,VIA RAFFAELE DE FERRARI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.64998,41.86366)"
3684800,Roma,VIA RAFFAELE DE FERRARI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.64998,41.86366)"
3684802,Roma,VIA DI TORRENOVA,Asciutto,Asfaltata,Sufficiente,"(12.6177,41.88)"
3684802,Roma,VIA DI TORRENOVA,Asciutto,Asfaltata,Sufficiente,"(12.6177,41.88)"
3684802,Roma,VIA DI TORRENOVA,Asciutto,Asfaltata,Sufficiente,"(12.6177,41.88)"
3684805,Roma,VIA DI TOR VERGATA,Asciutto,Asfaltata,Sufficiente,"(12.62102,41.8361)"
3684805,Roma,VIA DI TOR VERGATA,Asciutto,Asfaltata,Sufficiente,"(12.62102,41.8361)"
3684805,Roma,VIA DI TOR VERGATA,Asciutto,Asfaltata,Sufficiente,"(12.62102,41.8361)"
3684805,Roma,VIA DI TOR VERGATA,Asciutto,Asfaltata,Sufficiente,"(12.62102,41.8361)"
3684809,Roma,VIA COLLATINA,Asciutto,Asfaltata,Sufficiente,"(12.57363,41.90271)"
3684809,Roma,VIA COLLATINA,Asciutto,Asfaltata,Sufficiente,"(12.57363,41.90271)"
3684814,Roma,PIAZZA VITTORIO EMANUELE II,Asciutto,Asfaltata,Sufficiente,"(12.50288,41.89539)"
3684814,Roma,PIAZZA VITTORIO EMANUELE II,Asciutto,Asfaltata,Sufficiente,"(12.50288,41.89539)"
3684837,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Sufficiente,"(12.61059,41.89346)"
3684837,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Sufficiente,"(12.61059,41.89346)"
3684883,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne,"(12.50749,41.94415)"
3684883,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne,"(12.50749,41.94415)"
3684899,Roma,VIA UGO GUIDO MONDOLFO,Asciutto,Asfaltata,Ore Diurne,"(12.45523,41.8429)"
3684899,Roma,VIA UGO GUIDO MONDOLFO,Asciutto,Asfaltata,Ore Diurne,"(12.45523,41.8429)"
3684901,Roma,VIA DELLA BUFALOTTA,Asciutto,Asfaltata,Sufficiente,"(12.54461,41.95409)"
3684901,Roma,VIA DELLA BUFALOTTA,Asciutto,Asfaltata,Sufficiente,"(12.54461,41.95409)"
3684901,Roma,VIA DELLA BUFALOTTA,Asciutto,Asfaltata,Sufficiente,"(12.54461,41.95409)"
3684918,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne,"(12.41223,41.92332)"
3684918,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne,"(12.41223,41.92332)"
3684928,Roma,PIAZZA SANTIAGO DEL CILE,Asciutto,Asfaltata,Ore Diurne,"(12.48681,41.92591)"
3684930,Roma,VIA VALERIA RUFINA,Asciutto,Asfaltata,Ore Diurne,"(12.5,41.85491)"
3684930,Roma,VIA VALERIA RUFINA,Asciutto,Asfaltata,Ore Diurne,"(12.5,41.85491)"
3684930,Roma,VIA VALERIA RUFINA,Asciutto,Asfaltata,Ore Diurne,"(12.5,41.85491)"
3684931,Roma,VIALE BRUNO BUOZZI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.48178,41.92144)"
3684931,Roma,VIALE BRUNO BUOZZI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.48178,41.92144)"
3684931,Roma,VIALE BRUNO BUOZZI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.48178,41.92144)"
3684934,Roma,VIA JUGOSLAVIA,Asciutto,Asfaltata,Ore Diurne,"(12.47561,41.93355)"
3684934,Roma,VIA JUGOSLAVIA,Asciutto,Asfaltata,Ore Diurne,"(12.47561,41.93355)"
3684937,Roma,CORSO D'ITALIA,Asciutto,Asfaltata,Sufficiente,"(13.22247,41.60868)"
3684937,Roma,CORSO D'ITALIA,Asciutto,Asfaltata,Sufficiente,"(13.22247,41.60868)"
3684937,Roma,CORSO D'ITALIA,Asciutto,Asfaltata,Sufficiente,"(13.22247,41.60868)"
3684954,Roma,VIA DI CASAL BIANCO,Ghiacciato,Asfaltata,Ore Diurne,"(12.62367,41.939)"
3684954,Roma,VIA DI CASAL BIANCO,Ghiacciato,Asfaltata,Ore Diurne,"(12.62367,41.939)"
3684955,Roma,VIA PIETRO ARETINO,Asciutto,Asfaltata,Ore Diurne,"(12.54967,41.94461)"
3684980,Roma,VIA MARGHERA,Asciutto,Asfaltata,Sufficiente,"(12.50372,41.90251)"
3684998,Roma,VIA ALESSANDRO D'ANCONA,Asciutto,Asfaltata,Ore Diurne,"(12.54438,41.95063)"
3684998,Roma,VIA ALESSANDRO D'ANCONA,Asciutto,Asfaltata,Ore Diurne,"(12.54438,41.95063)"
3685010,Roma,VIALE LINA CAVALIERI,Asciutto,Asfaltata,Ore Diurne,"(12.51573,41.96487)"
3685010,Roma,VIALE LINA CAVALIERI,Asciutto,Asfaltata,Ore Diurne,"(12.51573,41.96487)"
3685014,Roma,VIA POMONTE,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.51558,42.00819)"
3685014,Roma,VIA POMONTE,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.51558,42.00819)"
3685023,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne,"(12.51688,41.99761)"
3685023,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne,"(12.51688,41.99761)"
3685049,Roma,VIA LEON PANCALDO,Asciutto,Asfaltata,Ore Diurne,"(12.50084,41.85984)"
3685049,Roma,VIA LEON PANCALDO,Asciutto,Asfaltata,Ore Diurne,"(12.50084,41.85984)"
3685049,Roma,VIA LEON PANCALDO,Asciutto,Asfaltata,Ore Diurne,"(12.50084,41.85984)"
3685049,Roma,VIA LEON PANCALDO,Asciutto,Asfaltata,Ore Diurne,"(12.50084,41.85984)"
3685061,Roma,VIA CRISTOFORO COLOMBO,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.41155,41.78584)"
3685061,Roma,VIA CRISTOFORO COLOMBO,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.41155,41.78584)"
3685061,Roma,VIA CRISTOFORO COLOMBO,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.41155,41.78584)"
3685061,Roma,VIA CRISTOFORO COLOMBO,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.41155,41.78584)"
3685129,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12.42042,41.89862)"
3685129,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12.42042,41.89862)"
3685130,Roma,VIA GIUSEPPE ANTONIO ANDRIULLI,Asciutto,Asfaltata,Ore Diurne,"(12.55774,41.90238)"
3685130,Roma,VIA GIUSEPPE ANTONIO ANDRIULLI,Asciutto,Asfaltata,Ore Diurne,"(12.55774,41.90238)"
3685138,Roma,CIRCONVALLAZIONE NOMENTANA,Asciutto,Asfaltata,Sufficiente,"(12.52824,41.9138)"
3685138,Roma,CIRCONVALLAZIONE NOMENTANA,Asciutto,Asfaltata,Sufficiente,"(12.52824,41.9138)"
3685138,Roma,CIRCONVALLAZIONE NOMENTANA,Asciutto,Asfaltata,Sufficiente,"(12.52824,41.9138)"
3685148,Roma,VIA ANGELO EMO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.44771,41.90513)"
3685148,Roma,VIA ANGELO EMO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.44771,41.90513)"
3685154,Roma,VIA TARQUINIO PRISCO,Asciutto,Asfaltata,Ore Diurne,"(12.52473,41.87666)"
3685174,Roma,VIALE IPPOCRATE,Asciutto,Asfaltata,Sufficiente,"(12.51781,41.90699)"
3685174,Roma,VIALE IPPOCRATE,Asciutto,Asfaltata,Sufficiente,"(12.51781,41.90699)"
3685197,Roma,VIA OTTAVIO GASPARRI,Asciutto,Asfaltata,Ore Diurne,"(12.44168,41.87882)"
3685234,Roma,VIA BERNARDO BARBIELLINI AMIDEI,Asciutto,Asfaltata,Sufficiente,"(12.42632,41.92436)"
3685234,Roma,VIA BERNARDO BARBIELLINI AMIDEI,Asciutto,Asfaltata,Sufficiente,"(12.42632,41.92436)"
3685285,Roma,VIALE DEI COLLI PORTUENSI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.44404,41.86675)"
3685330,Roma,CIRCONVALLAZIONE TRIONFALE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.45032,41.91284)"
3685330,Roma,CIRCONVALLAZIONE TRIONFALE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.45032,41.91284)"
3685400,Roma,PIAZZALE VENTICINQUE MARZO 1957,Asciutto,Asfaltata,Ore Diurne,"(12.46303,41.81852)"
3685449,Roma,VIA DEGLI OLMI,Asciutto,Asfaltata,Ore Diurne,"(12.57489,41.87841)"
3685449,Roma,VIA DEGLI OLMI,Asciutto,Asfaltata,Ore Diurne,"(12.57489,41.87841)"
3685462,Roma,VIA FRANCESCO ACRI,Asciutto,Asfaltata,Ore Diurne,"(12.48419,41.84477)"
3685462,Roma,VIA FRANCESCO ACRI,Asciutto,Asfaltata,Ore Diurne,"(12.48419,41.84477)"
3685462,Roma,VIA FRANCESCO ACRI,Asciutto,Asfaltata,Ore Diurne,"(12.48419,41.84477)"
3685475,Roma,VIA LUCHINO DAL VERME,Asciutto,Asfaltata,Ore Diurne,"(12.53868,41.88868)"
3685475,Roma,VIA LUCHINO DAL VERME,Asciutto,Asfaltata,Ore Diurne,"(12.53868,41.88868)"
3685475,Roma,VIA LUCHINO DAL VERME,Asciutto,Asfaltata,Ore Diurne,"(12.53868,41.88868)"
3685475,Roma,VIA LUCHINO DAL VERME,Asciutto,Asfaltata,Ore Diurne,"(12.53868,41.88868)"
3685512,Roma,VIA DI GROTTAROSSA,Asciutto,Asfaltata,Ore Diurne,"(12.4705,41.98144)"
3685512,Roma,VIA DI GROTTAROSSA,Asciutto,Asfaltata,Ore Diurne,"(12.4705,41.98144)"
3685512,Roma,VIA DI GROTTAROSSA,Asciutto,Asfaltata,Ore Diurne,"(12.4705,41.98144)"
3685512,Roma,VIA DI GROTTAROSSA,Asciutto,Asfaltata,Ore Diurne,"(12.4705,41.98144)"
3685524,Roma,VIA DI CASAL DEL MARMO,Asciutto,Asfaltata,Ore Diurne,"(12.38899,41.94215)"
3685524,Roma,VIA DI CASAL DEL MARMO,Asciutto,Asfaltata,Ore Diurne,"(12.38899,41.94215)"
3685526,Roma,VIALE REGINA ELENA,Asciutto,Asfaltata,Ore Diurne,"(12.51562,41.90563)"
3685526,Roma,VIALE REGINA ELENA,Asciutto,Asfaltata,Ore Diurne,"(12.51562,41.90563)"
3685526,Roma,VIALE REGINA ELENA,Asciutto,Asfaltata,Ore Diurne,"(12.51562,41.90563)"
3685526,Roma,VIALE REGINA ELENA,Asciutto,Asfaltata,Ore Diurne,"(12.51562,41.90563)"
3685545,Roma,VIA DI DONNA OLIMPIA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.45757,41.87334)"
3685545,Roma,VIA DI DONNA OLIMPIA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.45757,41.87334)"
3685554,Roma,VIA DEI MONTI TIBURTINI,Asciutto,Asfaltata,Ore Diurne,"(12.55212,41.9137)"
3685554,Roma,VIA DEI MONTI TIBURTINI,Asciutto,Asfaltata,Ore Diurne,"(12.55212,41.9137)"
3685575,Roma,VIA TEANO,Asciutto,Asfaltata,Ore Diurne,"(12.55063,41.8896)"
3685575,Roma,VIA TEANO,Asciutto,Asfaltata,Ore Diurne,"(12.55063,41.8896)"
3685575,Roma,VIA TEANO,Asciutto,Asfaltata,Ore Diurne,"(12.55063,41.8896)"
3685665,Roma,VIA MARIO FANI,Asciutto,Asfaltata,Ore Diurne,"(12.44096,41.9371)"
3685665,Roma,VIA MARIO FANI,Asciutto,Asfaltata,Ore Diurne,"(12.44096,41.9371)"
3685667,Roma,VIA MONTE SANTO,Asciutto,Asfaltata,Ore Diurne,"(12.46006,41.91695)"
3685667,Roma,VIA MONTE SANTO,Asciutto,Asfaltata,Ore Diurne,"(12.46006,41.91695)"
3685668,Roma,VIA DELLE TRE FONTANE,Asciutto,Asfaltata,Ore Diurne,"(12.47341,41.83939)"
3685668,Roma,VIA DELLE TRE FONTANE,Asciutto,Asfaltata,Ore Diurne,"(12.47341,41.83939)"
3685674,Roma,VIA FEDERICO DELPINO,Asciutto,Asfaltata,Ore Diurne,"(12.5608,41.89077)"
3685674,Roma,VIA FEDERICO DELPINO,Asciutto,Asfaltata,Ore Diurne,"(12.5608,41.89077)"
3685829,Roma,VIA BALDO DEGLI UBALDI,Asciutto,Asfaltata,Ore Diurne,"(12.43547,41.89973)"
3685829,Roma,VIA BALDO DEGLI UBALDI,Asciutto,Asfaltata,Ore Diurne,"(12.43547,41.89973)"
3685865,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.53537,41.80268)"
3685865,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.53537,41.80268)"
3685865,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.53537,41.80268)"
3685865,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.53537,41.80268)"
3685865,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.53537,41.80268)"
3685866,Roma,VIA SANT'ARCANGELO DI ROMAGNA,Asciutto,Asfaltata,Ore Diurne,"(12.40536,41.7929)"
3685866,Roma,VIA SANT'ARCANGELO DI ROMAGNA,Asciutto,Asfaltata,Ore Diurne,"(12.40536,41.7929)"
3685900,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Sufficiente,"(12.43815,41.93551)"
3685900,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Sufficiente,"(12.43815,41.93551)"
3685912,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne,"(12.61059,41.89346)"
3685912,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne,"(12.61059,41.89346)"
